LonIdx,LatIdx,Longitude,Latitude,LandFrac,Region,UTMx,UTMy
197,145,-113.75,46.649216,1.0,2,-1085.1487944154392,5379.454358014313
198,145,-112.5,46.649216,1.0,2,-990.0244343754134,5354.101339025959
199,145,-111.25,46.649216,1.0,2,-894.815123924822,5330.426541300071
200,145,-110.0,46.649216,1.0,2,-799.5317552033794,5308.410201271848
201,145,-108.75,46.649216,1.0,2,-704.1840878982977,5288.033808038465
202,145,-107.5,46.649216,1.0,2,-608.7808438642402,5269.280119674795
203,145,-106.25,46.649216,1.0,2,-513.3297982197943,5252.13317664165
204,145,-105.0,46.649216,1.0,2,-417.83786713264567,5236.578312702341
205,145,-103.75,46.649216,1.0,2,-322.3111925208778,5222.602163720535
206,145,-102.5,46.649216,1.0,2,-226.7552239099967,5210.192674672092
207,145,-101.25,46.649216,1.0,2,-131.174797694872,5199.339105165565
208,145,-100.0,46.649216,1.0,2,-35.574214063287826,5190.032033730261
209,145,-98.75,46.649216,1.0,2,60.042688156489575,5182.263361096925
210,145,-97.5,46.649216,1.0,2,155.6724584573668,5176.026312664201
211,145,-96.25,46.649216,1.0,2,251.311963154331,5171.315440313668
212,145,-95.0,46.649216,1.0,2,346.9583151523,5168.126623707318
213,145,-93.75,46.649216,1.0,2,442.60880470695304,5166.457071173641
214,145,-92.5,46.649216,1.0,2,538.2608309034408,5166.305320261692
215,145,-91.25,46.649216,1.0,2,633.9118335771668,5167.671238016491
216,145,-90.0,46.649216,1.0,2,729.5592254003857,5170.556021003554
217,145,-88.75,46.649216,1.0,2,825.2003238582521,5174.962195085079
218,145,-87.5,46.649216,1.0,2,920.8322828380304,5180.893614925064
219,145,-86.25,46.649216,1.0,2,1016.4520235555369,5188.355463175125
220,145,-85.0,46.649216,1.0,2,1112.0561645435457,5197.354249266919
221,145,-83.75,46.649216,1.0,2,1207.6409504279327,5207.897807710438
222,145,-82.5,46.649216,1.0,2,1303.2021792188636,5219.995295769902
223,145,-81.25,46.649216,1.0,2,1398.735127846525,5233.6571903603835
224,145,-80.0,46.649216,1.0,2,1494.2344756739305,5248.895283978174
225,145,-78.75,46.649216,1.0,2,1589.6942257233904,5265.722679446387
226,145,-77.5,46.649216,1.0,2,1685.1076233587073,5284.153783223771
227,145,-76.25,46.649216,1.0,2,1780.467072172244,5304.204296989428
228,145,-75.0,46.649216,1.0,2,1875.764046835147,5325.891207178518
229,145,-73.75,46.649216,1.0,2,1970.9890026806431,5349.232772104201
230,145,-72.5,46.649216,1.0,2,2066.131281804911,5374.248506258809
231,145,-71.25,46.649216,1.0,2,2161.17901548813,5400.959161342487
232,145,-70.0,46.649216,1.0,2,2256.119022760595,5429.386703520233
233,145,-68.75,46.649216,1.0,2,2350.936704965869,5459.554286358509
234,145,-67.5,46.649216,1.0,2,2445.6159362056937,5491.486218840506
235,145,-66.25,46.649216,1.0,2,2540.1389495905332,5525.207927804792
236,145,-65.0,46.649216,0.8243641,2,2634.486219266225,5560.745914096033
189,146,-123.75,47.59162,0.9789363,2,-1796.6590904337438,5747.86702921912
190,146,-122.5,47.59162,1.0,2,-1704.8512474729046,5708.5155572473695
191,146,-121.25,47.59162,1.0,2,-1612.7870352073858,5671.01417910256
192,146,-120.0,47.59162,1.0,2,-1520.4912216240011,5635.336495763265
193,146,-118.75,47.59162,1.0,2,-1427.9866153060352,5601.456922573989
194,146,-117.5,47.59162,1.0,2,-1335.2941832573736,5569.3507536118905
195,146,-116.25,47.59162,1.0,2,-1242.4331655562107,5538.994218185485
196,146,-115.0,47.59162,1.0,2,-1149.4211866764606,5510.364530225359
197,146,-113.75,47.59162,1.0,2,-1056.274363380954,5483.43993127943
198,146,-112.5,47.59162,1.0,2,-963.0074091476474,5458.199727777169
199,146,-111.25,47.59162,1.0,2,-869.6337351393523,5434.624323179448
200,146,-110.0,47.59162,1.0,2,-776.1655477696562,5412.695245583557
201,146,-108.75,47.59162,1.0,2,-682.6139429536511,5392.395171307053
202,146,-107.5,47.59162,1.0,2,-588.9889971624312,5373.707944929659
203,146,-106.25,47.59162,1.0,2,-495.29985542586377,5356.6185962298105
204,146,-105.0,47.59162,1.0,2,-401.5548164494244,5341.1133544114045
205,146,-103.75,47.59162,1.0,2,-307.7614150285455,5327.179659977372
206,146,-102.5,47.59162,1.0,2,-213.9265019584362,5314.806174569482
207,146,-101.25,47.59162,1.0,2,-120.05632164915826,5303.982789058475
208,146,-100.0,47.59162,1.0,2,-26.156587665350294,5294.700630135003
209,146,-98.75,47.59162,1.0,2,67.76744358237734,5286.952065619918
210,146,-97.5,47.59162,1.0,2,161.71090076125566,5280.730708681992
211,146,-96.25,47.59162,1.0,2,255.66922691750372,5276.0314211220075
212,146,-95.0,47.59162,1.0,2,349.6381099132899,5272.850315854251
213,146,-93.75,47.59162,1.0,2,443.6134137552276,5271.184758689507
214,146,-92.5,47.59162,1.0,2,537.5911105681337,5271.033369497474
215,146,-91.25,47.59162,1.0,2,631.5672129664403,5272.39602280107
216,146,-90.0,47.59162,1.0,2,725.53770657482,5275.273847829954
217,146,-88.75,47.59162,1.0,2,819.4984824493292,5279.669228035777
218,146,-87.5,47.59162,1.0,2,913.44526915054,5285.585800046774
219,146,-86.25,47.59162,1.0,2,1007.3735642208434,5293.028452014297
220,146,-85.0,47.59162,1.0,2,1101.2785648193312,5302.003321278506
221,146,-83.75,47.59162,1.0,2,1195.1550972695318,5312.517791254395
222,146,-82.5,47.59162,1.0,2,1288.997545277847,5324.580487412613
223,146,-81.25,47.59162,1.0,2,1382.7997765840157,5338.201272201785
224,146,-80.0,47.59162,1.0,2,1476.555067809443,5353.391238730178
225,146,-78.75,47.59162,1.0,2,1570.2560272750065,5370.162702994421
226,146,-77.5,47.59162,1.0,2,1663.894515567309,5388.529194411242
227,146,-76.25,47.59162,1.0,2,1757.4615636414867,5408.505444375062
228,146,-75.0,47.59162,1.0,2,1850.9472882600535,5430.1073725291735
229,146,-73.75,47.59162,1.0,2,1944.3408045811939,5453.352070401553
230,146,-72.5,47.59162,1.0,2,2037.6301357269103,5478.257782017596
231,146,-71.25,47.59162,1.0,2,2130.8021191819403,5504.8438810616135
232,146,-70.0,47.59162,1.0,2,2223.842309899008,5533.1308441165
233,146,-68.75,47.59162,1.0,2,2316.734880015308,5563.140219466932
234,146,-67.5,47.59162,1.0,2,2409.4625151198807,5594.894590905816
235,146,-66.25,47.59162,1.0,2,2502.0063070523906,5628.417535936871
189,147,-123.75,48.53403,0.9181958,2,-1751.5329549702258,5849.7940737327635
190,147,-122.5,48.53403,1.0,2,-1661.8040210964866,5810.762322735587
191,147,-121.25,48.53403,1.0,2,-1571.7898909782587,5773.551219489743
192,147,-120.0,48.53403,1.0,2,-1481.5161349285358,5738.136589457634
193,147,-118.75,48.53403,1.0,2,-1391.00644264568,5704.494943657938
194,147,-117.5,48.53403,1.0,2,-1300.2827319026767,5672.6035459887435
195,147,-116.25,48.53403,1.0,2,-1209.365254899867,5642.440472932274
196,147,-115.0,48.53403,1.0,2,-1118.2727020723023,5613.984666322884
197,147,-113.75,48.53403,1.0,2,-1027.0223032072413,5587.215979822248
198,147,-112.5,48.53403,1.0,2,-935.6299257838475,5562.115219706604
199,147,-111.25,48.53403,1.0,2,-844.1101704964595,5538.664180531048
200,147,-110.0,48.53403,1.0,2,-752.4764639656662,5516.84567619612
201,147,-108.75,48.53403,1.0,2,-660.7411486783782,5496.643566902396
202,147,-107.5,48.53403,1.0,2,-568.91557022987,5478.042782440097
203,147,-106.25,48.53403,1.0,2,-477.0101619678873,5461.029342223031
204,147,-105.0,48.53403,1.0,2,-385.03452716194,5445.5903724395985
205,147,-103.75,48.53403,1.0,2,-292.99751884036965,5431.714120658421
206,147,-102.5,48.53403,1.0,2,-200.90731745408232,5419.389968192163
207,147,-101.25,48.53403,1.0,2,-108.77150653944514,5408.608440490694
208,147,-100.0,48.53403,1.0,2,-16.597146564116002,5399.3612158034675
209,147,-98.75,48.53403,1.0,2,75.60915285120205,5391.6411323211
210,147,-97.5,48.53403,1.0,2,167.8411621345631,5385.442193977384
211,147,-96.25,48.53403,1.0,2,260.0929621815929,5380.759575065314
212,147,-95.0,48.53403,1.0,2,352.3588757800025,5377.589623793974
213,147,-93.75,48.53403,1.0,2,444.63339982481705,5375.929864887262
214,147,-92.5,48.53403,1.0,1,536.9111381066028,5375.7790013001395
215,147,-91.25,48.53403,1.0,1,629.1867344531095,5377.136915103445
216,147,-90.0,48.53403,1.0,1,721.4548060035816,5380.004667563834
217,147,-88.75,48.53403,1.0,1,813.7098763946129,5384.384498421319
218,147,-87.5,48.53403,1.0,1,905.946308636674,5390.279824342576
219,147,-86.25,48.53403,1.0,1,998.1582374614275,5397.6952365039915
220,147,-85.0,48.53403,1.0,1,1090.3395009216852,5406.636497233659
221,147,-83.75,48.53403,1.0,1,1182.4835710283992,5417.1105356165
222,147,-82.5,48.53403,1.0,1,1274.58348321256,5429.125441940855
223,147,-81.25,48.53403,1.0,1,1366.6317644044045,5442.690460838427
224,147,-80.0,48.53403,1.0,1,1458.6203595281115,5457.815982941911
225,147,-78.75,48.53403,1.0,1,1550.5405562173376,5474.513534856226
226,147,-77.5,48.53403,1.0,1,1642.382907565841,5492.795767209474
227,147,-76.25,48.53403,1.0,1,1734.1371527382723,5512.676440518918
228,147,-75.0,48.53403,1.0,1,1825.7921352792898,5534.170408574936
229,147,-73.75,48.53403,1.0,1,1917.3357189749404,5557.293599012356
230,147,-72.5,48.53403,1.0,1,2008.754701139006,5582.0629907035245
231,147,-71.25,48.53403,1.0,1,2100.034723219302,5608.496587571248
232,147,-70.0,48.53403,1.0,1,2191.160178645189,5636.613388382226
233,147,-68.75,48.53403,1.0,1,2282.1141178683433,5666.433352043033
234,147,-67.5,48.53403,1.0,2,2372.8781505847173,5697.977357881392
235,147,-66.25,48.53403,1.0,2,2463.4323451672403,5731.267160355696
236,147,-65.0,48.53403,0.86178786,2,2553.755125386797,5766.32533759585
242,147,-57.5,48.53403,0.986252,1,3089.389475216416,6015.162089177363
243,147,-56.25,48.53403,1.0,1,3177.3273090059924,6063.28599273021
244,147,-55.0,48.53403,1.0,1,3264.7887945481666,6113.379800638896
188,148,-125.0,49.47644,0.8881669,2,-1793.2669344363514,5991.733025606138
189,148,-123.75,49.47644,1.0,2,-1705.960486639507,5951.246945951683
190,148,-122.5,49.47644,1.0,2,-1618.3139183561225,5912.573210636074
191,148,-121.25,49.47644,1.0,2,-1530.355371945898,5875.689325580497
192,148,-120.0,49.47644,1.0,2,-1442.1110911062726,5840.573284502406
193,148,-118.75,49.47644,1.0,2,-1353.6055218853874,5807.20364626615
194,148,-117.5,49.47644,1.0,2,-1264.8614124285118,5775.559604285174
195,148,-116.25,49.47644,1.0,2,-1175.8999111428873,5745.621048606442
196,148,-115.0,49.47644,1.0,2,-1086.740663035371,5717.36862128187
197,148,-113.75,49.47644,1.0,2,-997.40190403919,5690.783765602609
198,148,-112.5,49.47644,1.0,2,-907.9005532010684,5665.848769741032
199,148,-111.25,49.47644,1.0,2,-818.2523026485225,5642.546805313045
200,148,-110.0,49.47644,1.0,2,-728.4717052997646,5620.861961340127
201,148,-108.75,49.47644,1.0,2,-638.5722603159041,5600.779274057253
202,148,-107.5,49.47644,1.0,2,-548.566496327559,5582.284752979561
203,148,-106.25,49.47644,1.0,2,-458.4660524960362,5565.365403607724
204,148,-105.0,49.47644,1.0,2,-368.28175749339454,5550.0092471198395
205,148,-103.75,49.47644,1.0,2,-278.0237065063921,5536.205337366126
206,148,-102.5,49.47644,1.0,2,-187.70133638693486,5523.943775452199
207,148,-101.25,49.47644,1.0,2,-97.32349908656789,5513.215722167046
208,148,-100.0,49.47644,1.0,2,-6.898533525108301,5504.013408483137
209,148,-98.75,49.47644,1.0,2,83.56566394603107,5496.330144328432
210,148,-97.5,49.47644,1.0,2,174.06157031661243,5490.16032580309
211,148,-96.25,49.47644,1.0,2,264.58196775016,5485.49944098778
212,148,-95.0,49.47644,1.0,2,355.1198762944301,5482.3440744651225
213,148,-93.75,49.47644,1.0,1,445.66848728339113,5480.691910651173
214,148,-92.5,49.47644,1.0,1,536.2210972410143,5480.541736009753
215,148,-91.25,49.47644,1.0,1,626.7710420948604,5481.893440198652
216,148,-90.0,49.47644,1.0,1,717.3116315060184,5484.748016173375
217,148,-88.75,49.47644,1.0,1,807.8360831214641,5489.107559250722
218,148,-87.5,49.47644,1.0,1,898.3374565552297,5494.975265111259
219,148,-86.25,49.47644,1.0,1,988.8085869060124,5502.355426696321
220,148,-85.0,49.47644,1.0,1,1079.2420176209757,5511.253429931537
221,148,-83.75,49.47644,1.0,1,1169.6299325186285,5521.675748184827
222,148,-82.5,49.47644,1.0,1,1259.9640867878604,5533.62993534229
223,148,-81.25,49.47644,1.0,1,1350.2357367856182,5547.12461736025
224,148,-80.0,49.47644,1.0,1,1440.4355684624875,5562.169482125866
225,148,-78.75,49.47644,1.0,1,1530.5536242537405,5578.775267432029
226,148,-77.5,49.47644,1.0,1,1620.579228283514,5596.9537468447015
227,148,-76.25,49.47644,1.0,1,1710.5009097418872,5616.717713212408
228,148,-75.0,49.47644,1.0,1,1800.306324309048,5638.080959538098
229,148,-73.75,49.47644,1.0,1,1889.9821735177914,5661.058256903267
230,148,-72.5,49.47644,1.0,1,1979.5141219656298,5685.665329102917
231,148,-71.25,49.47644,1.0,1,2068.8867123112395,5711.918823617848
232,148,-70.0,49.47644,1.0,1,2158.0832780171727,5739.83627851806
233,148,-68.75,49.47644,1.0,1,2247.085853832308,5769.436084857796
242,148,-57.5,49.47644,0.9131378,1,3035.6508535526154,6114.931720861893
243,148,-56.25,49.47644,0.81491894,1,3121.3716502498964,6162.51572042915
186,149,-127.5,50.41885,0.90112984,2,-1914.3257512539444,6177.81817369701
187,149,-126.25,50.41885,0.99599296,2,-1829.9536167185684,6134.14378832743
188,149,-125.0,50.41885,1.0,2,-1745.153199487275,6092.288789102422
189,149,-123.75,50.41885,1.0,2,-1659.9569770727526,6052.232418640395
190,149,-122.5,50.41885,1.0,2,-1574.3954408068334,6013.9541132805225
191,149,-121.25,50.41885,1.0,2,-1488.4971872870508,5977.433598014152
192,149,-120.0,50.41885,1.0,2,-1402.289010154445,5942.6509727622815
193,149,-118.75,50.41885,1.0,2,-1315.7959917138955,5909.586790568102
194,149,-117.5,50.41885,1.0,2,-1229.041593987039,5878.222128265794
195,149,-116.25,50.41885,1.0,2,-1142.047748859621,5848.538650173379
196,149,-115.0,50.41885,1.0,2,-1054.8349470503056,5820.518665339904
197,149,-113.75,50.41885,1.0,2,-967.4223256866518,5794.145178856137
198,149,-112.5,50.41885,1.0,2,-879.8277543266544,5769.401937714361
199,149,-111.25,50.41885,1.0,2,-792.0679193112063,5746.273471677313
200,149,-110.0,50.41885,1.0,2,-704.1584063745572,5724.745129589471
201,149,-108.75,50.41885,1.0,2,-616.113781476709,5704.803111536277
202,149,-107.5,50.41885,1.0,2,-527.9476698540841,5686.434497228715
203,149,-106.25,50.41885,1.0,2,-439.67283331316673,5669.627270962575
204,149,-105.0,50.41885,1.0,2,-351.30124581654405,5654.370343473568
205,149,-103.75,50.41885,1.0,2,-262.8441674321559,5640.653570981862
206,149,-102.5,50.41885,1.0,2,-174.3122167350459,5628.46777169223
207,149,-101.25,50.41885,1.0,2,-85.71544176669546,5617.80473998943
208,149,-100.0,50.41885,1.0,2,2.9366103294788046,5608.657258542283
209,149,-98.75,50.41885,1.0,2,91.63482486654405,5601.019108504489
210,149,-97.5,50.41885,1.0,2,180.37045222693962,5594.885077975427
211,149,-96.25,50.41885,1.0,2,269.13504138254336,5590.250968859884
212,149,-95.0,50.41885,1.0,1,357.92037416826435,5587.113602242053
213,149,-93.75,50.41885,1.0,1,446.71840015048303,5585.4708223658345
214,149,-92.5,50.41885,1.0,1,535.521171927852,5585.321499290685
215,149,-91.25,50.41885,1.0,1,624.3207806993089,5586.665530269785
216,149,-90.0,50.41885,1.0,1,713.109291932502,5589.503839874863
217,149,-88.75,50.41885,1.0,1,801.8786809652589,5593.8383788699575
218,149,-87.5,50.41885,1.0,1,890.6207683731126,5599.6721218141265
219,149,-86.25,50.41885,1.0,1,979.327154937312,5607.00906335084
220,149,-85.0,50.41885,1.0,1,1067.9891560502178,5615.854213119361
221,149,-83.75,50.41885,1.0,1,1156.597735398545,5626.213589200635
222,149,-82.5,50.41885,1.0,1,1245.1434377696964,5638.094209987054
223,149,-81.25,50.41885,1.0,1,1333.6163208324983,5651.504084341921
224,149,-80.0,50.41885,1.0,1,1422.0058857512204,5666.45219989026
225,149,-78.75,50.41885,1.0,1,1510.3010065008802,5682.948509257964
226,149,-77.5,50.41885,1.0,1,1598.4898577628455,5701.003914050908
227,149,-76.25,50.41885,1.0,1,1686.5598412927725,5720.630246339735
228,149,-75.0,50.41885,1.0,1,1774.4975106682186,5741.840247389458
229,149,-73.75,50.41885,1.0,1,1862.2884943412037,5764.647543345836
230,149,-72.5,50.41885,1.0,1,1949.917416941765,5789.0666175628885
231,149,-71.25,50.41885,1.0,1,2037.3678188025794,5815.112779227903
232,149,-70.0,50.41885,1.0,1,2124.6220737023277,5842.802127912111
233,149,-68.75,50.41885,1.0,1,2211.661304857046,5872.151513647062
234,149,-67.5,50.41885,0.94720656,1,2298.465299224644,5903.178492098955
239,149,-61.25,50.41885,0.8465726,1,2728.144615672965,6084.134286163693
186,150,-127.5,51.361256,0.92837346,2,-1861.506514590901,6276.825775655081
187,150,-126.25,51.361256,1.0,2,-1779.2910063769762,6233.69631582938
188,150,-125.0,51.361256,1.0,2,-1696.623842032943,6192.346268592925
189,150,-123.75,51.361256,1.0,2,-1613.537608065736,6152.757224772096
190,150,-122.5,51.361256,1.0,2,-1530.0630225558402,6114.910866703871
191,150,-121.25,51.361256,1.0,2,-1446.2290163542887,6078.789062066642
192,150,-120.0,51.361256,1.0,2,-1362.0628152324707,6044.373949688473
193,150,-118.75,51.361256,1.0,1,-1277.590022494975,6011.648017808445
194,150,-117.5,51.361256,1.0,2,-1192.834701637337,5980.594175266406
195,150,-116.25,51.361256,1.0,2,-1107.819458696387,5951.195816090529
196,150,-115.0,51.361256,1.0,2,-1022.5655240013323,5923.436877941665
197,150,-113.75,51.361256,1.0,2,-937.0928330886213,5897.30189485932
198,150,-112.5,51.361256,1.0,2,-851.4201065934037,5872.776044736926
199,150,-111.25,51.361256,1.0,2,-765.5649289752438,5849.845191934782
200,150,-110.0,51.361256,1.0,2,-679.5438259759119,5828.495925417758
201,150,-108.75,51.361256,1.0,2,-593.372340742955,5808.715592782569
202,150,-107.5,51.361256,1.0,2,-507.0651085845721,5790.4923305160855
203,150,-106.25,51.361256,1.0,2,-420.6359303494687,5773.815090802435
204,150,-105.0,51.361256,1.0,2,-334.0978444501376,5758.673665172516
205,150,-103.75,51.361256,1.0,2,-247.46319756964735,5745.058705265508
206,150,-102.5,51.361256,1.0,2,-160.7437141109323,5732.961740947963
207,150,-101.25,51.361256,1.0,2,-73.95056446386256,5722.375196012246
208,150,-100.0,51.361256,1.0,2,12.905567820557684,5713.29240165272
209,150,-98.75,51.361256,1.0,2,99.81441984756745,5705.707607894895
210,150,-97.5,51.361256,1.0,1,186.76608407620208,5699.615993130131
211,150,-96.25,51.361256,1.0,1,273.75094377721905,5695.013671886043
212,150,-95.0,51.361256,1.0,1,360.75960912471766,5691.897700940902
213,150,-93.75,51.361256,1.0,1,447.7828537893221,5690.266083868559
214,150,-92.5,51.361256,1.0,1,534.8115518966263,5690.117774079122
215,150,-91.25,51.361256,1.0,1,621.8366152116737,5691.4526763994145
216,150,-90.0,51.361256,1.0,1,708.8489304084327,5694.271647216233
217,150,-88.75,51.361256,1.0,1,795.8392962825932,5698.576493184499
218,150,-87.5,51.361256,1.0,1,882.7983607664311,5704.369968481483
219,150,-86.25,51.361256,1.0,1,969.71655760606,5711.655770567253
220,150,-85.0,51.361256,1.0,1,1056.5840425640843,5720.438534390421
221,150,-83.75,51.361256,1.0,1,1143.390629014594,5730.72382495689
222,150,-82.5,51.361256,1.0,1,1230.1257228026147,5742.518128157723
223,150,-81.25,51.361256,0.8760046,1,1316.778256246726,5755.828839730365
225,150,-78.75,51.361256,0.88428813,1,1489.788600867228,5787.0335396664705
226,150,-77.5,51.361256,1.0,1,1576.1213008822451,5804.946740134723
227,150,-76.25,51.361256,1.0,1,1662.3210785742501,5824.414735352254
228,150,-75.0,51.361256,1.0,1,1748.373471353511,5845.449227732186
229,150,-73.75,51.361256,1.0,1,1834.263123576663,5868.062714205581
230,150,-72.5,51.361256,1.0,1,1919.9737120671753,5892.268456678003
231,150,-71.25,51.361256,1.0,1,2005.487870263714,5918.080448782618
232,150,-70.0,51.361256,1.0,1,2090.7871110249594,5945.513378593006
233,150,-68.75,51.361256,1.0,1,2175.8517481505196,5974.582586935558
234,150,-67.5,51.361256,1.0,1,2260.660816712575,6005.304020918664
235,150,-66.25,51.361256,1.0,1,2345.19199233223,6037.694182274511
236,150,-65.0,51.361256,1.0,1,2429.4215095783807,6071.770070089481
237,150,-63.75,51.361256,1.0,1,2513.3240797157046,6107.549117481537
238,150,-62.5,51.361256,1.0,1,2596.8728080822266,6145.049121768211
239,150,-61.25,51.361256,1.0,1,2680.039111436225,6184.288167657472
240,150,-60.0,51.361256,1.0,1,2762.792635677014,6225.2845429869785
241,150,-58.75,51.361256,1.0,1,2845.101174414577,6268.0566465356405
243,150,-56.25,51.361256,0.94300497,1,3008.2447302227793,6359.001575730404
186,151,-127.5,52.303665,0.89983165,1,-1808.2952780288738,6375.268467727039
187,151,-126.25,52.303665,1.0,1,-1728.2308872968304,6332.722303345468
188,151,-125.0,52.303665,1.0,1,-1647.6938332091895,6291.914756413032
189,151,-123.75,52.303665,1.0,2,-1566.7166966672328,6252.829665231857
190,151,-122.5,52.303665,1.0,1,-1485.3303081535635,6215.450867711843
191,151,-121.25,52.303665,1.0,1,-1403.5638192944732,6179.76229338849
192,151,-120.0,52.303665,1.0,1,-1321.4447758965914,6145.748048053858
193,151,-118.75,52.303665,1.0,1,-1238.999191975249,6113.3924913906485
194,151,-117.5,52.303665,1.0,1,-1156.2516243563018,6082.68030800513
195,151,-116.25,52.303665,1.0,2,-1073.2252474928653,6053.596572254946
196,151,-115.0,52.303665,1.0,2,-989.9419281937159,6026.126807263397
197,151,-113.75,52.303665,1.0,2,-906.4223000108918,6000.2570385036415
198,151,-112.5,52.303665,1.0,2,-822.685837080438,5975.973842324771
199,151,-111.25,52.303665,1.0,2,-738.7509272524526,5953.264389777763
200,151,-110.0,52.303665,1.0,2,-654.6349443847625,5932.116486083301
201,151,-108.75,52.303665,1.0,2,-570.3543197089243,5912.518606065779
202,151,-107.5,52.303665,1.0,2,-485.92461220804427,5894.459925859074
203,151,-106.25,52.303665,1.0,2,-401.3605779733773,5877.930351169921
204,151,-105.0,52.303665,1.0,2,-316.6762385310245,5862.920542364493
205,151,-103.75,52.303665,1.0,2,-231.88494815157367,5849.42193662314
206,151,-102.5,52.303665,1.0,1,-146.9994601744304,5837.426767387384
207,151,-101.25,52.303665,1.0,1,-62.03199239505268,5826.928081302393
208,151,-100.0,52.303665,1.0,1,23.00570842237008,5817.919752837299
209,151,-98.75,52.303665,1.0,1,108.10230283199897,5810.396496745004
210,151,-97.5,52.303665,1.0,1,193.2467957079498,5804.353878502567
211,151,-96.25,52.303665,1.0,1,278.4284738664222,5799.788322852856
212,151,-95.0,52.303665,1.0,1,363.6368442071666,5796.697120548069
213,151,-93.75,52.303665,1.0,1,448.86157226735503,5795.078433375621
214,151,-92.5,52.303665,1.0,1,534.0924210765091,5794.931297527215
215,151,-91.25,52.303665,1.0,1,619.3191901980329,5796.255625352124
216,151,-90.0,52.303665,1.0,1,704.531654840972,5799.052205516192
217,151,-88.75,52.303665,1.0,1,789.7195049249386,5803.322701568498
218,151,-87.5,52.303665,1.0,1,874.8722839815975,5809.069648898106
219,151,-86.25,52.303665,1.0,1,959.9793277777718,5816.296450043763
220,151,-85.0,52.303665,1.0,1,1045.0297025481077,5825.007368299721
221,151,-83.75,52.303665,1.0,1,1130.0121427293686,5835.207519541107
222,151,-82.5,52.303665,1.0,1,1214.9149880939167,5846.902862172296
226,151,-77.5,52.303665,1.0,1,1553.4798215141461,5908.784067730804
227,151,-76.25,52.303665,1.0,1,1637.7914807888976,5928.073264837096
228,151,-75.0,52.303665,1.0,1,1721.9416775977584,5948.910263790092
229,151,-73.75,52.303665,1.0,1,1805.9141607567212,5971.306451925813
230,151,-72.5,52.303665,1.0,1,1889.6917506115592,5995.273892813976
231,151,-71.25,52.303665,1.0,1,1973.2562678655477,6020.82529159345
232,151,-70.0,52.303665,1.0,1,2056.5884614650486,6047.973956336566
233,151,-68.75,52.303665,1.0,1,2139.6679356278487,6076.733755121601
234,151,-67.5,52.303665,1.0,1,2222.4730761327132,6107.119068474885
235,151,-66.25,52.303665,1.0,1,2304.980976026091,6139.144736827564
236,151,-65.0,52.303665,1.0,1,2387.167360943218,6172.826002617691
237,151,-63.75,52.303665,1.0,1,2469.0065142864787,6208.178446656233
238,151,-62.5,52.303665,1.0,1,2550.4712025537574,6245.217918366774
239,151,-61.25,52.303665,1.0,1,2631.53260116389,6283.960459503412
240,151,-60.0,52.303665,1.0,1,2712.1602211851896,6324.422220950637
241,151,-58.75,52.303665,1.0,1,2792.3218374363933,6366.619372213587
242,151,-57.5,52.303665,1.0,1,2871.983418497071,6410.5680032178625
243,151,-56.25,52.303665,0.99894655,1,2951.1090592363857,6456.284018056097
185,152,-128.75,53.246075,0.9202226,1,-1832.1022410939286,6516.793549847643
186,152,-127.5,53.246075,1.0,1,-1754.708403595325,6473.156937680934
187,152,-126.25,53.246075,1.0,1,-1676.7890622136179,6431.231256148663
188,152,-125.0,53.246075,1.0,1,-1598.3783787520513,6391.0026662230075
189,152,-123.75,53.246075,1.0,1,-1519.508821945998,6352.457149829033
190,152,-122.5,53.246075,1.0,1,-1440.2112275927286,6315.580606482553
191,152,-121.25,53.246075,1.0,1,-1360.514861112093,6280.35894287652
192,152,-120.0,53.246075,1.0,1,-1280.447482009395,6246.778155711655
193,152,-118.75,53.246075,1.0,1,-1200.0354097718823,6214.82440808353
194,152,-117.5,53.246075,1.0,1,-1119.3035907873088,6184.48409974896
195,152,-116.25,53.246075,1.0,2,-1038.2756659265708,6155.7439315997635
196,152,-115.0,53.246075,1.0,2,-956.9740384824041,6128.590964672608
197,152,-113.75,53.246075,1.0,2,-875.419942202504,6103.0126740204405
198,152,-112.5,53.246075,1.0,2,-793.6335091982016,6078.996997764451
199,152,-111.25,53.246075,1.0,2,-711.6338375490354,6056.532381636296
200,152,-110.0,53.246075,1.0,2,-629.4390584593608,6035.607819308767
201,152,-108.75,53.246075,1.0,2,-547.0664028556305,6016.212888799823
202,152,-107.5,53.246075,1.0,1,-464.53226734231714,5998.337785220061
203,152,-106.25,53.246075,1.0,1,-381.852279460876,5981.973350117893
204,152,-105.0,53.246075,1.0,1,-299.0413622197204,5967.11109765986
205,152,-103.75,53.246075,1.0,1,-216.1137978842199,5953.74323786621
206,152,-102.5,53.246075,1.0,1,-133.08329103430418,5941.862697103944
207,152,-101.25,53.246075,1.0,1,-49.96303091360675,5931.463136021547
208,152,-100.0,53.246075,1.0,1,33.234246891643735,5922.538965091182
209,152,-98.75,53.246075,1.0,1,116.49619939345197,5915.085357905858
210,152,-97.5,53.246075,1.0,1,199.81081570150704,5909.09826236064
211,152,-96.25,53.246075,1.0,1,283.1663570112589,5904.574409828618
212,152,-95.0,53.246075,1.0,1,366.551297003274,5901.511322424038
213,152,-93.75,53.246075,1.0,1,449.9542625706124,5899.907318426753
214,152,-92.5,53.246075,1.0,1,533.3639747864355,5899.7615159240295
215,152,-91.25,53.246075,1.0,1,616.7691900208307,5901.073834707572
